,adr
4936,113.44956
4937,127.02446
4938,118.671974
4939,90.96159
4940,178.88536
4941,231.31493
4942,88.71754
4943,108.974
4944,142.46986
4945,87.15283
4946,76.52217
4947,87.15283
4948,87.15283
4949,43.1634
4950,87.15283
4951,122.85651
4952,98.80848
4953,98.80848
4954,202.37944
4955,274.68793
4956,83.58994
4957,86.1248
4958,83.58994
4959,112.46895
4960,81.16408
4961,68.52544
4962,97.2256
4963,97.2256
4964,114.99352
4965,77.91316
4966,104.08732
4967,129.97488
4968,45.25911
4969,202.80365
4970,97.2256
4971,98.80848
4972,74.58694
4973,78.07498
4974,113.55028
4975,103.94115
4976,205.20464
4977,54.344643
4978,77.91316
4979,143.93365
4980,83.58994
4981,98.80848
4982,83.58994
4983,127.02446
4984,117.546425
4985,62.997498
4986,171.8781
4987,104.08732
4988,88.68404
4989,122.11266
4990,42.482952
4991,70.18539
4992,56.58965
4993,98.74565
4994,97.72994
4995,97.2256
4996,113.64087
4997,104.08732
4998,111.23339
4999,83.58994
5000,52.58111
5001,129.42873
5002,113.44956
5003,83.58994
5004,98.08475
5005,91.78947
5006,99.592125
5007,116.7457
5008,63.429775
5009,88.393875
5010,101.46427
5011,138.34676
5012,96.22297
5013,114.94554
5014,61.401997
5015,77.038345
5016,85.5585
5017,122.11266
5018,85.5585
5019,122.11266
5020,85.5585
5021,129.26799
5022,205.28352
5023,99.31282
5024,109.562454
5025,79.75206
5026,109.26458
5027,110.523254
5028,104.248924
5029,130.47923
5030,131.30296
5031,84.789986
5032,87.821335
5033,107.36914
5034,87.821335
5035,202.80365
5036,45.320778
5037,122.11266
5038,127.270515
5039,122.11266
5040,122.11266
5041,110.72905
5042,74.63563
5043,123.748825
5044,45.320778
5045,82.70944
5046,113.44956
5047,90.97393
5048,156.109
5049,104.64567
5050,77.038345
5051,129.97488
5052,26.45428
5053,84.06096
5054,83.27339
5055,117.04494
5056,32.199516
5057,107.18913
5058,60.193443
5059,60.193443
5060,129.93756
5061,60.593998
5062,116.97331
5063,129.97488
5064,88.37283
5065,129.97488
5066,87.17771
5067,90.96159
5068,111.43719
5069,117.546425
5070,91.70942
5071,74.230545
5072,99.592125
5073,116.59837
5074,105.6841
5075,104.03035
5076,132.65222
5077,78.27641
5078,107.31181
5079,122.13959
5080,99.31282
5081,88.872055
5082,113.568726
5083,66.45055
5084,83.85504
5085,111.746666
5086,105.98319
5087,99.67212
5088,102.039795
5089,114.05462
5090,73.48979
5091,145.7949
5092,61.97303
5093,100.6909
5094,132.49565
5095,83.85504
5096,113.44956
5097,66.155365
5098,87.670006
5099,85.76127
5100,57.829376
5101,65.961044
5102,90.29719
5103,66.63658
5104,19.194141
5105,79.95862
5106,86.713104
5107,58.03659
5108,126.78271
5109,61.126797
5110,60.649147
5111,127.808784
5112,97.67403
5113,82.222786
5114,151.19354
5115,69.08104
5116,82.222786
5117,98.5645
5118,102.28532
5119,33.57102
5120,82.222786
5121,82.222786
5122,82.222786
5123,82.222786
5124,61.126797
5125,61.126797
5126,88.20546
5127,90.53418
5128,126.78271
5129,121.12978
5130,31.67393
5131,84.022064
5132,135.49895
5133,51.36592
5134,24.495203
5135,16.583164
5136,84.76168
5137,64.901855
5138,4.7634377
5139,59.08521
5140,78.835785
5141,70.98449
5142,90.53418
5143,48.186874
5144,49.43372
5145,73.20383
5146,37.861588
5147,79.30765
5148,45.3158
5149,78.433075
5150,47.16083
5151,82.222786
5152,85.76127
5153,48.402103
5154,82.222786
5155,82.222786
5156,82.222786
5157,134.35655
5158,82.222786
5159,76.93125
5160,82.222786
5161,95.557465
5162,88.64227
5163,82.222786
5164,80.643265
5165,82.222786
5166,82.222786
5167,45.3158
5168,153.28242
5169,82.222786
5170,82.222786
5171,116.98497
5172,82.222786
5173,87.23332
5174,121.67887
5175,48.402103
5176,82.222786
5177,95.13917
5178,74.705826
5179,69.807915
5180,119.89007
5181,80.62006
5182,128.12573
5183,80.46238
5184,76.12496
5185,130.4777
5186,70.09879
5187,80.46238
5188,69.807915
5189,69.807915
5190,70.09879
5191,109.224464
5192,95.13917
5193,74.705826
5194,70.09879
5195,120.00734
5196,101.85075
5197,85.59886
5198,123.6454
5199,131.02194
5200,89.7383
5201,61.784313
5202,95.13917
5203,116.61373
5204,114.05198
5205,98.38546
5206,117.6332
5207,114.81197
5208,95.13917
5209,100.24067
5210,95.13917
5211,70.0988
5212,95.13917
5213,72.82446
5214,72.96922
5215,74.705826
5216,68.603775
5217,70.09879
5218,70.09879
5219,84.430466
5220,70.09879
5221,153.02231
5222,95.13917
5223,124.131294
5224,74.705826
5225,70.09879
5226,88.479225
5227,65.093376
5228,65.093376
5229,86.52639
5230,39.299686
5231,56.13281
5232,111.170204
5233,21.023428
5234,105.6544
5235,101.0288
5236,89.914604
5237,95.13917
5238,88.29712
5239,116.15689
5240,12.574287
5241,114.26978
5242,82.46684
5243,111.708664
5244,116.98521
5245,95.13917
5246,54.622883
5247,95.13917
5248,95.13917
5249,175.88202
5250,73.6713
5251,34.42668
5252,65.95859
5253,110.84487
5254,148.10638
5255,70.09879
5256,193.14453
5257,105.44879
5258,95.13917
5259,209.29916
5260,131.02194
5261,70.09879
5262,126.43779
5263,117.4711
5264,61.30079
5265,75.20119
5266,95.13917
5267,95.13917
5268,76.2543
5269,69.807915
5270,69.807915
5271,69.807915
5272,70.09879
5273,72.82446
5274,30.16072
5275,69.807915
5276,69.807915
5277,69.807915
5278,69.807915
5279,68.240486
5280,70.09879
5281,95.13917
5282,85.231766
5283,74.705826
5284,69.807915
5285,114.79228
5286,72.96922
5287,117.681335
5288,73.63385
5289,214.88098
5290,117.681335
5291,117.681335
5292,74.04567
5293,115.05095
5294,102.64853
5295,98.69397
5296,117.681335
5297,133.60938
5298,72.56756
5299,117.681335
5300,88.91531
5301,104.005135
5302,95.68811
5303,77.316696
5304,66.40362
5305,93.881035
5306,93.881035
5307,105.2785
5308,65.2934
5309,45.162308
5310,120.32552
5311,84.1779
5312,113.43638
5313,75.68469
5314,62.713245
5315,151.51326
5316,131.2669
5317,128.151
5318,101.71537
5319,99.49305
5320,65.129875
5321,79.280045
5322,115.09893
5323,65.7356
5324,97.25206
5325,114.52989
5326,116.15689
5327,99.99739
5328,48.617878
5329,113.60123
5330,101.72192
5331,70.09879
5332,48.617878
5333,101.515816
5334,75.04522
5335,98.81696
5336,120.107666
5337,127.741745
5338,113.43638
5339,124.18937
5340,101.72192
5341,110.40162
5342,101.72192
5343,125.95186
5344,36.593548
5345,62.713245
5346,71.65122
5347,115.60327
5348,66.748055
5349,82.31389
5350,69.807915
5351,50.51478
5352,113.649376
5353,111.708664
5354,50.79094
5355,69.807915
5356,69.807915
5357,108.67674
5358,42.675568
5359,86.51446
5360,84.79281
5361,104.03787
5362,103.23713
5363,72.96922
5364,72.96922
5365,72.96922
5366,61.985542
5367,72.96922
5368,72.96922
5369,110.97985
5370,72.96922
5371,72.96922
5372,70.09879
5373,50.379795
5374,112.46895
5375,115.60327
5376,112.97329
5377,48.380787
5378,53.70312
5379,50.337673
5380,153.40439
5381,79.65065
5382,84.61863
5383,100.74501
5384,108.73697
5385,117.27074
5386,98.98954
5387,60.102867
5388,134.06787
5389,112.97329
5390,111.22277
5391,77.47225
5392,110.00278
5393,124.74255
5394,151.64224
5395,116.76195
5396,84.33375
5397,193.37366
5398,119.65773
5399,73.78761
5400,79.78532
5401,74.1233
5402,88.33991
5403,92.2973
5404,71.231895
5405,106.97214
5406,105.5002
5407,57.422256
5408,57.422256
5409,75.42497
5410,27.388124
5411,50.615612
5412,65.093376
5413,91.54267
5414,65.093376
5415,100.08591
5416,74.705826
5417,65.093376
5418,12.574287
5419,101.13391
5420,127.71677
5421,104.18715
5422,10.281357
5423,3.7842855
5424,32.159603
5425,15.18999
5426,57.422256
5427,31.887014
5428,14.430561
5429,16.392393
5430,65.093376
5431,15.18999
5432,33.269268
5433,16.664448
5434,10.707618
5435,65.48516
5436,16.205507
5437,19.207756
5438,16.664982
5439,104.2739
5440,15.453899
5441,65.093376
5442,189.85522
5443,183.67598
5444,25.339487
5445,134.51332
5446,99.66011
5447,44.745426
5448,110.68001
5449,55.60298
5450,129.3734
5451,136.35957
5452,110.31558
5453,206.74763
5454,115.060555
5455,99.66011
5456,118.80614
5457,15.329664
5458,116.15689
5459,57.422256
5460,65.093376
5461,54.610157
5462,100.82613
5463,116.15689
5464,75.73926
5465,111.62955
5466,54.25385
5467,113.43638
5468,72.73911
5469,120.70989
5470,111.708664
5471,106.34011
5472,65.093376
5473,93.961914
5474,114.52989
5475,19.207756
5476,112.36823
5477,67.04882
5478,70.09879
5479,28.806356
5480,120.919846
5481,91.33519
5482,70.09879
5483,95.13917
5484,149.28297
5485,79.12247
5486,65.093376
5487,79.46481
5488,92.28712
5489,162.94862
5490,79.12247
5491,126.38981
5492,114.30763
5493,106.900276
5494,91.782776
5495,95.13917
5496,70.09879
5497,130.53268
5498,70.09879
5499,93.697655
5500,95.13917
5501,95.13917
5502,83.74701
5503,92.28712
5504,98.85574
5505,57.422256
5506,218.69133
5507,26.382767
5508,97.38761
5509,98.22629
5510,82.78808
5511,82.21132
5512,96.55327
5513,149.53178
5514,95.49511
5515,54.541557
5516,74.91725
5517,79.62697
5518,79.62697
5519,2.1278844
5520,2.1278844
5521,25.654385
5522,66.113
5523,83.836464
5524,26.382767
5525,26.382767
5526,26.411541
5527,48.902767
5528,46.074688
5529,31.61629
5530,48.902767
5531,40.52636
5532,93.1489
5533,89.28395
5534,144.38074
5535,73.698814
5536,40.422516
5537,26.382767
5538,40.52636
5539,214.65488
5540,91.14859
5541,120.80038
5542,26.382767
5543,78.60733
5544,130.4282
5545,121.30472
5546,110.95896
5547,113.07178
5548,45.659565
5549,40.111237
5550,100.28629
5551,97.21669
5552,116.775925
5553,120.88051
5554,40.111237
5555,40.111237
5556,40.111237
5557,87.678276
5558,48.5465
5559,45.659565
5560,40.111237
5561,40.111237
5562,40.111237
5563,100.53258
5564,49.068653
5565,146.9702
5566,126.90457
5567,48.366882
5568,113.93634
5569,106.58419
5570,52.61896
5571,95.27325
5572,96.37015
5573,132.77275
5574,141.53264
5575,65.44027
5576,102.82508
5577,102.82508
5578,91.00926
5579,113.70367
5580,92.81082
5581,72.54735
5582,118.504616
5583,92.81082
5584,114.164536
5585,49.794514
5586,50.209637
5587,151.8673
5588,50.209637
5589,50.209637
5590,50.209637
5591,50.209637
5592,80.77419
5593,40.111237
5594,45.659565
5595,40.111237
5596,62.398056
5597,45.659565
5598,40.111237
5599,120.07638
5600,120.07638
5601,40.111237
5602,146.68932
5603,2.1278844
5604,2.1278844
5605,110.59193
5606,121.01579
5607,102.43904
5608,119.26203
5609,104.100365
5610,86.97311
5611,198.58592
5612,112.71352
5613,112.901215
5614,124.19387
5615,127.43266
5616,48.49916
5617,123.22737
5618,117.42574
5619,104.482056
5620,104.482056
5621,117.03064
5622,116.929245
5623,109.465385
5624,50.35682
5625,64.53813
5626,68.07788
5627,101.40457
5628,122.965805
5629,50.898922
5630,85.698906
5631,82.53837
5632,98.3376
5633,104.482056
5634,116.65502
5635,125.666046
5636,71.63018
5637,108.67018
5638,117.42574
5639,149.62013
5640,126.3602
5641,2.1278844
5642,50.209637
5643,81.00234
5644,108.93519
5645,143.3651
5646,148.31035
5647,2.1278844
5648,86.02755
5649,128.55261
5650,71.28119
5651,70.54538
5652,-1.4537454
5653,102.43904
5654,95.30987
5655,94.10398
5656,87.010315
5657,189.90363
5658,102.48554
5659,112.62886
5660,112.338
5661,77.32428
5662,105.5254
5663,128.92572
5664,139.37518
5665,109.35113
5666,99.13099
5667,78.52537
5668,77.32428
5669,118.90942
5670,97.41615
5671,109.33002
5672,77.32428
5673,121.634384
5674,65.04203
5675,72.829025
5676,77.32428
5677,77.32428
5678,77.32428
5679,127.37687
5680,77.32428
5681,96.65662
5682,78.29966
5683,81.61153
5684,77.40924
5685,103.097946
5686,76.548386
5687,115.70328
5688,192.58516
5689,98.730545
5690,99.445625
5691,139.37955
5692,86.61599
5693,91.04115
5694,86.14402
5695,144.6961
5696,82.355896
5697,74.55876
5698,78.648476
5699,112.20173
5700,135.30803
5701,86.21889
5702,103.80148
5703,73.61787
5704,75.76968
5705,117.20676
5706,76.71431
5707,84.77484
5708,78.29966
5709,78.29966
5710,82.58842
5711,78.29966
5712,121.77862
5713,130.88403
5714,86.61599
5715,86.61599
5716,85.268654
5717,73.61787
5718,99.05114
5719,137.55208
5720,73.61787
5721,87.69374
5722,96.628975
5723,69.52205
5724,86.75449
5725,129.32823
5726,84.94394
5727,113.59108
5728,69.52205
5729,80.881966
5730,104.75826
5731,86.5364
5732,158.23161
5733,77.98147
5734,86.03206
5735,157.92245
5736,77.32428
5737,93.592865
5738,70.607765
5739,78.32115
5740,76.19944
5741,78.29966
5742,117.096596
5743,188.70253
5744,124.05212
5745,29.042915
5746,131.62054
5747,71.75908
5748,80.94931
5749,104.92395
5750,91.10055
5751,77.689926
5752,73.140045
5753,139.23593
5754,68.93084
5755,107.96921
5756,128.11905
5757,119.913025
5758,211.3779
5759,77.40121
5760,176.18785
5761,113.080826
5762,117.492195
5763,108.61877
5764,77.32428
5765,86.03206
5766,114.38927
5767,77.32428
5768,123.106865
5769,77.32428
5770,77.32428
5771,77.32428
5772,99.48524
5773,77.32428
5774,77.32428
5775,97.226364
5776,77.32428
5777,103.25479
5778,99.24295
5779,74.59416
5780,64.70915
5781,136.32597
5782,88.99584
5783,77.32428
5784,117.16045
5785,134.22214
5786,84.87866
5787,77.32428
5788,86.03206
5789,77.32428
5790,77.32428
5791,96.47649
5792,123.81001
5793,77.32428
5794,99.854195
5795,85.54557
5796,97.62619
5797,84.10883
5798,77.32428
5799,123.106865
5800,116.83055
5801,129.23975
5802,101.192566
5803,182.90062
5804,103.097946
5805,77.32428
5806,77.32428
5807,89.05337
5808,28.68237
5809,76.958855
5810,0.119086355
5811,0.42127246
5812,127.779884
5813,81.16017
5814,38.396004
5815,39.155807
5816,129.71207
5817,74.93665
5818,88.50135
5819,125.73159
5820,51.677895
5821,17.965578
5822,28.178314
5823,61.390156
5824,46.015106
5825,80.879715
5826,108.07781
5827,22.159004
5828,82.99972
5829,89.90881
5830,57.340263
5831,75.25742
5832,83.66751
5833,77.84058
5834,5.700702
5835,88.5347
5836,73.535225
5837,62.98336
5838,75.44317
5839,53.2196
5840,36.043816
5841,18.026436
5842,88.672714
5843,90.536026
5844,47.785557
5845,20.73592
5846,76.958855
5847,89.56384
5848,120.41106
5849,143.50363
5850,164.40244
5851,74.078545
5852,104.10875
5853,121.472885
5854,92.98208
5855,106.83034
5856,125.73159
5857,124.7225
5858,102.442154
5859,36.910614
5860,65.74241
5861,146.68695
5862,19.973677
5863,37.79355
5864,37.827248
5865,63.83162
5866,20.955225
5867,137.67839
5868,47.082626
5869,48.14375
5870,40.53279
5871,59.695057
5872,40.113956
5873,134.32753
5874,91.4514
5875,32.58173
5876,59.39933
5877,24.860456
5878,71.06849
5879,41.452213
5880,63.43954
5881,51.301327
5882,59.959576
5883,50.942715
5884,176.72484
5885,78.22473
5886,79.39105
5887,106.568115
5888,34.25635
5889,56.20392
5890,9.999019
5891,85.67478
5892,47.082626
5893,138.72667
5894,107.186874
5895,73.35352
5896,73.35352
5897,90.124466
5898,78.54576
5899,98.71744
5900,80.29181
5901,68.79634
5902,70.74652
5903,100.979706
5904,80.29181
5905,97.639984
5906,80.612434
5907,74.836815
5908,72.06195
5909,80.90998
5910,78.30014
5911,119.449936
5912,159.34328
5913,153.41441
5914,116.57073
5915,79.263306
5916,116.57073
5917,120.21659
5918,86.69737
5919,123.73407
5920,58.708324
5921,112.005325
5922,87.85998
5923,46.924885
5924,56.432335
5925,20.116669
5926,129.39767
5927,86.23931
5928,49.69678
5929,40.70148
5930,49.69678
5931,81.87015
5932,56.43686
5933,68.266716
5934,53.895893
5935,101.56816
5936,17.827665
5937,19.565998
5938,18.152576
5939,19.565998
5940,136.41772
5941,65.98342
5942,88.80937
5943,57.494167
5944,6.6169343
5945,53.37174
5946,82.67728
5947,69.747665
5948,25.968554
5949,107.2729
5950,44.721954
5951,57.8663
5952,82.69075
5953,17.228449
5954,117.07507
5955,16.72071
5956,100.212746
5957,82.69075
5958,68.146416
5959,78.90794
5960,81.98715
5961,11.505431
5962,64.27643
5963,72.39982
5964,107.2729
5965,116.01534
5966,19.418282
5967,87.342316
5968,90.804344
5969,37.870502
5970,174.62183
5971,87.21642
5972,81.49376
5973,81.49376
5974,57.400703
5975,75.749115
5976,120.776474
5977,81.49376
5978,24.854134
5979,88.80937
5980,85.36213
5981,63.966713
5982,36.818703
5983,20.116669
5984,70.90023
5985,112.005325
5986,90.58693
5987,78.671326
5988,129.14435
5989,82.86063
5990,80.13128
5991,97.28698
5992,97.28698
5993,89.711365
5994,86.63068
5995,95.16263
5996,66.11243
5997,95.96406
5998,80.29181
5999,45.297695
6000,45.297695
6001,97.228195
6002,107.73409
6003,98.74393
6004,118.9423
6005,80.61977
6006,37.70398
6007,117.693474
6008,150.8697
6009,129.36461
6010,71.26261
6011,67.7593
6012,67.7593
6013,65.840866
6014,107.17941
6015,108.819756
6016,72.57105
6017,66.11243
6018,62.28669
6019,96.621666
6020,68.40159
6021,96.621666
6022,58.805058
6023,80.29181
6024,68.0577
6025,75.054886
6026,61.09002
6027,80.29181
6028,73.99931
6029,-1.5542326
6030,80.29181
6031,19.77119
6032,72.1489
6033,80.29181
6034,103.153656
6035,74.251
6036,59.39933
6037,88.73642
6038,81.23071
6039,74.93978
6040,121.8217
6041,52.073803
6042,84.52631
6043,53.579376
6044,119.06015
6045,58.99051
6046,52.080353
6047,90.83642
6048,60.74039
6049,91.324036
6050,109.15295
6051,60.791798
6052,58.99051
6053,76.54996
6054,52.080353
6055,76.54996
6056,76.54996
6057,76.54996
6058,76.54996
6059,114.66471
6060,60.791798
6061,86.871544
6062,62.04275
6063,76.54996
6064,60.791798
6065,69.290695
6066,93.468666
6067,146.91917
6068,70.06357
6069,24.12488
6070,81.519615
6071,92.4193
6072,43.164364
6073,91.324036
6074,117.42651
6075,117.733444
6076,76.54996
6077,117.42651
6078,76.54996
6079,91.324036
6080,117.657036
6081,127.77773
6082,91.324036
6083,84.52631
6084,91.324036
6085,76.54996
6086,77.02868
6087,12.9325285
